model_id,train_from,train_to,val_from,val_to,test_from,test_to,seq_length,label_number,learning_rate,epochs,batch_size,train_loss,train_mae,val_loss,val_mae,train_up_acc_thr_0.0,train_down_acc_thr_0.0,train_up_acc_thr_0.1,train_down_acc_thr_0.1,train_up_acc_thr_0.2,train_down_acc_thr_0.2,train_up_acc_thr_0.3,train_down_acc_thr_0.3,train_up_acc_thr_0.4,train_down_acc_thr_0.4,train_up_acc_thr_0.5,train_down_acc_thr_0.5,train_up_acc_thr_0.6,train_down_acc_thr_0.6,train_up_acc_thr_0.7,train_down_acc_thr_0.7,train_up_acc_thr_0.8,train_down_acc_thr_0.8,val_up_acc_thr_0.0,val_down_acc_thr_0.0,val_up_acc_thr_0.1,val_down_acc_thr_0.1,val_up_acc_thr_0.2,val_down_acc_thr_0.2,val_up_acc_thr_0.3,val_down_acc_thr_0.3,val_up_acc_thr_0.4,val_down_acc_thr_0.4,val_up_acc_thr_0.5,val_down_acc_thr_0.5,val_up_acc_thr_0.6,val_down_acc_thr_0.6,val_up_acc_thr_0.7,val_down_acc_thr_0.7,val_up_acc_thr_0.8,val_down_acc_thr_0.8,test_up_acc_thr_0.0,test_down_acc_thr_0.0,test_up_acc_thr_0.1,test_down_acc_thr_0.1,test_up_acc_thr_0.2,test_down_acc_thr_0.2,test_up_acc_thr_0.3,test_down_acc_thr_0.3,test_up_acc_thr_0.4,test_down_acc_thr_0.4,test_up_acc_thr_0.5,test_down_acc_thr_0.5,test_up_acc_thr_0.6,test_down_acc_thr_0.6,test_up_acc_thr_0.7,test_down_acc_thr_0.7,test_up_acc_thr_0.8,test_down_acc_thr_0.8
00646,20250406,20250531,20250601,20250607,20250608,20250614,30,14,0.0009,150,32,0.049592819064855576,0.164474755525589,0.9447631239891052,0.7093921303749084,0.9346701164294955,0.9313222079589217,0.9650249821556032,0.9736091298145506,0.9844897959183674,0.9889240506329114,0.9961795606494747,0.9964943032427696,0.9989316239316239,0.9980449657869013,1.0,0.9988998899889989,1.0,1.0,1.0,1.0,1.0,1.0,0.5721153846153846,0.36036036036036034,0.5523255813953488,0.36082474226804123,0.5069444444444444,0.37349397590361444,0.4956521739130435,0.3841059602649007,0.4024390243902439,0.3865546218487395,0.3333333333333333,0.33695652173913043,0.21875,0.3150684931506849,0.19230769230769232,0.3103448275862069,0.125,0.3191489361702128,0.5418502202643172,0.43842364532019706,0.5560975609756098,0.44242424242424244,0.5574712643678161,0.4405594405594406,0.5763888888888888,0.4628099173553719,0.5867768595041323,0.4857142857142857,0.59375,0.4838709677419355,0.5443037974683544,0.4794520547945205,0.5806451612903226,0.5166666666666667,0.6122448979591837,0.5319148936170213
00647,20250413,20250607,20250608,20250614,20250615,20250621,30,14,0.0009,150,32,0.011249585077166557,0.08210775256156921,0.5169534087181091,0.5639747977256775,0.9620165745856354,0.9551020408163265,0.9915514592933948,0.990646921278254,0.9991111111111111,0.9991079393398751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5138339920948617,0.3954802259887006,0.5169082125603864,0.3617021276595745,0.49375,0.35714285714285715,0.5,0.34408602150537637,0.5344827586206896,0.2535211267605634,0.6363636363636364,0.16666666666666666,0.85,0.15,0.9,0.08695652173913043,1.0,0.0625,0.42276422764227645,0.6326530612244898,0.45248868778280543,0.5569620253164557,0.47959183673469385,0.5294117647058824,0.50625,0.5185185185185185,0.4957983193277311,0.5,0.5416666666666666,0.4166666666666667,0.7014925373134329,0.36363636363636365,0.8043478260869565,0.2857142857142857,0.8,0.25
00648,20250420,20250614,20250615,20250621,20250622,20250628,30,14,0.0009,150,32,0.010587676428258419,0.07878928631544113,0.8591853976249695,0.6778484582901001,0.9454297407912687,0.9553695955369595,0.9906176700547302,0.9943865276663993,0.9990867579908675,0.9990592662276576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40540540540540543,0.5901639344262295,0.41706161137440756,0.5855855855855856,0.42424242424242425,0.5444444444444444,0.44047619047619047,0.4444444444444444,0.460431654676259,0.39622641509433965,0.5217391304347826,0.3111111111111111,0.5932203389830508,0.2631578947368421,0.53125,0.21428571428571427,0.5416666666666666,0.18181818181818182,0.5942028985507246,0.5324675324675324,0.57847533632287,0.5897435897435898,0.5941176470588235,0.65,0.6460176991150443,0.6785714285714286,0.6486486486486487,0.6,0.6956521739130435,0.5769230769230769,0.5217391304347826,0.5294117647058824,0.4166666666666667,0.75,0.2857142857142857,1.0
00649,20250427,20250621,20250622,20250628,20250629,20250705,30,14,0.0009,150,32,0.006466494407504797,0.06192772462964058,0.26362112164497375,0.4189734160900116,0.9650499286733238,0.9591549295774648,0.9950940310711366,0.9975165562913907,1.0,0.999000999000999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.40186915887850466,0.49700598802395207,0.3719512195121951,0.5371900826446281,0.34782608695652173,0.5268817204301075,0.4050632911392405,0.5333333333333333,0.4897959183673469,0.7058823529411765,0.65,0.7058823529411765,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6256410256410256,0.3959731543624161,0.6689655172413793,0.3728813559322034,0.6886792452830188,0.3333333333333333,0.6756756756756757,0.273972602739726,0.7857142857142857,0.20512820512820512,0.8666666666666667,0.22727272727272727,1.0,0.11764705882352941,0.0,0.06666666666666667,0.0,0.07142857142857142
00650,20250504,20250628,20250629,20250705,20250706,20250712,30,14,0.0009,150,32,0.006766673177480698,0.06328334659337997,0.30293112993240356,0.4110117554664612,0.9457579972183588,0.9638205499276411,0.9918300653594772,0.9973776223776224,0.9990272373540856,1.0,0.9988262910798122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.39705882352941174,0.632768361581921,0.3939393939393939,0.6503496503496503,0.40625,0.6631578947368421,0.375,0.711864406779661,0.36363636363636365,0.7297297297297297,0.42857142857142855,0.7391304347826086,0.16666666666666666,0.7368421052631579,0.2,0.8461538461538461,0.25,0.5616438356164384,0.5687203791469194,0.5792682926829268,0.5974025974025974,0.5688073394495413,0.6272727272727273,0.5797101449275363,0.6707317073170732,0.5909090909090909,0.6833333333333333,0.6551724137931034,0.6956521739130435,0.6666666666666666,0.696969696969697,0.8125,0.6363636363636364,1.0,0.6470588235294118
00651,20250511,20250705,20250706,20250712,20250713,20250719,30,14,0.0009,150,32,0.00564322154968977,0.05855201929807663,0.404602974653244,0.512957751750946,0.9580318379160637,0.9508547008547008,0.9973958333333334,0.9905982905982906,0.9989484752891693,0.9989071038251366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4858490566037736,0.4908256880733945,0.48863636363636365,0.4692737430167598,0.5379310344827586,0.4520547945205479,0.5412844036697247,0.43103448275862066,0.5256410256410257,0.4367816091954023,0.5932203389830508,0.46153846153846156,0.6818181818181818,0.45454545454545453,0.696969696969697,0.5,0.7916666666666666,0.5625,0.68,0.4097560975609756,0.6542553191489362,0.48322147651006714,0.6643356643356644,0.5585585585585585,0.7373737373737373,0.6455696202531646,0.7681159420289855,0.7454545454545455,0.7884615384615384,0.7894736842105263,0.8333333333333334,0.8,0.8125,0.6666666666666666,0.782608695652174,0.3333333333333333
00652,20250518,20250712,20250713,20250719,20250720,20250726,30,14,0.0009,150,32,0.006998362485319376,0.06379127502441406,0.3699246644973755,0.43024560809135437,0.9545767377838954,0.9502385821404227,0.9901639344262295,0.9958018471872376,0.9969040247678018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7663934426229508,0.532258064516129,0.7761194029850746,0.5555555555555556,0.7902097902097902,0.6391752577319587,0.8,0.703125,0.8461538461538461,0.7209302325581395,0.8837209302325582,0.7142857142857143,0.8888888888888888,0.8260869565217391,0.8666666666666667,0.8,0.8333333333333334,0.0,0.5775401069518716,0.4609053497942387,0.6611570247933884,0.46111111111111114,0.6666666666666666,0.4766355140186916,0.7948717948717948,0.5,0.7058823529411765,0.46511627906976744,0.75,0.41379310344827586,0.0,0.5263157894736842,0.0,0.38461538461538464,0.0,0.5714285714285714
00653,20250525,20250719,20250720,20250726,20250727,20250802,30,14,0.0009,150,32,0.006607925519347191,0.06259577721357346,0.18964171409606934,0.3499279320240021,0.9423076923076923,0.9567375886524823,0.9926108374384236,0.9948051948051948,1.0,0.9989165763813651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5413223140495868,0.425531914893617,0.5472636815920398,0.4166666666666667,0.62,0.42342342342342343,0.6888888888888889,0.45454545454545453,0.6666666666666666,0.5,0.8695652173913043,0.5,1.0,0.6,1.0,0.7142857142857143,0.0,0.7142857142857143,0.33962264150943394,0.4918918918918919,0.35185185185185186,0.49635036496350365,0.47761194029850745,0.5,0.4528301886792453,0.55,0.42857142857142855,0.5531914893617021,0.5,0.5945945945945946,0.5,0.56,1.0,0.6923076923076923,1.0,0.875
00654,20240428,20240622,20240623,20240629,20240630,20240706,15,10,0.0009,150,32,0.002426641061902046,0.03830563649535179,0.2637377679347992,0.39809316396713257,0.9526813880126183,0.9589552238805971,0.9992987377279102,0.9985007496251874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4536082474226804,0.5819935691318328,0.453125,0.5916666666666667,0.42168674698795183,0.6,0.4,0.5789473684210527,0.40625,0.5,0.42105263157894735,0.3902439024390244,0.0,0.44,0.0,0.375,0.0,0.3,0.6150627615062761,0.3515151515151515,0.6566265060240963,0.3564356435643564,0.6020408163265306,0.3793103448275862,0.4727272727272727,0.375,0.4722222222222222,0.4782608695652174,0.55,0.6153846153846154,0.4444444444444444,0.6666666666666666,0.0,1.0,0.0,0.0
00655,20240505,20240629,20240630,20240706,20240707,20240713,15,10,0.0009,150,32,0.0018494944088160992,0.03351251035928726,0.1561158448457718,0.3020760118961334,0.9594882729211087,0.9689880304678999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6822916666666666,0.419811320754717,0.6198347107438017,0.44,0.5409836065573771,0.44680851063829785,0.5428571428571428,0.4222222222222222,0.45454545454545453,0.23809523809523808,0.5,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.5363128491620112,0.5674846625766872,0.5894736842105263,0.5348837209302325,0.5116279069767442,0.5079365079365079,0.4090909090909091,0.5362318840579711,0.5,0.5277777777777778,0.0,0.5238095238095238,0.0,1.0,0.0,1.0,0.0,1.0
00656,20240512,20240706,20240707,20240713,20240714,20240720,15,10,0.0009,150,32,0.0018883354496210814,0.03367436304688454,0.20736368000507355,0.34177038073539734,0.9666484417714598,0.9656301145662848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4296875,0.4899598393574297,0.4121212121212121,0.5375,0.3541666666666667,0.5480769230769231,0.3023255813953488,0.47619047619047616,0.3333333333333333,0.45454545454545453,0.42857142857142855,0.5,0.375,0.6666666666666666,0.3333333333333333,0.8,0.0,1.0,0.521551724137931,0.5384615384615384,0.5542168674698795,0.5416666666666666,0.5658914728682171,0.5253164556962026,0.5340909090909091,0.5288461538461539,0.46774193548387094,0.5789473684210527,0.5526315789473685,0.6428571428571429,0.48,0.8181818181818182,0.4444444444444444,0.9166666666666666,0.4,0.8571428571428571
00657,20240519,20240713,20240714,20240720,20240721,20240727,15,10,0.0009,150,32,0.0015461668372154236,0.030553556978702545,0.5729271769523621,0.5807931423187256,0.9578666666666666,0.9730027548209367,0.9992942836979535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.4943820224719101,0.43915343915343913,0.5174129353233831,0.3656716417910448,0.5757575757575758,0.391304347826087,0.5714285714285714,0.43859649122807015,0.5384615384615384,0.5,0.45714285714285713,0.4666666666666667,0.4117647058823529,0.6,0.4166666666666667,0.6666666666666666,0.5714285714285714,0.504950495049505,0.46864686468646866,0.4566929133858268,0.46473029045643155,0.4605263157894737,0.41530054644808745,0.4888888888888889,0.4027777777777778,0.41935483870967744,0.3465346534653465,0.36363636363636365,0.27941176470588236,0.25,0.2127659574468085,0.0,0.20588235294117646,0.0,0.23076923076923078
00658,20240526,20240720,20240721,20240727,20240728,20240803,15,10,0.0009,150,32,0.0021731704473495483,0.03618471696972847,0.9904211759567261,0.764987051486969,0.9664096916299559,0.9476744186046512,0.9985315712187959,0.9971988795518207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43820224719101125,0.43425076452599387,0.45652173913043476,0.38848920863309355,0.45918367346938777,0.3724696356275304,0.46875,0.3465346534653465,0.4358974358974359,0.30434782608695654,0.5789473684210527,0.2734375,0.6363636363636364,0.22549019607843138,0.5714285714285714,0.25609756097560976,0.4,0.22535211267605634,0.3806818181818182,0.5197568389057751,0.3931034482758621,0.5140845070422535,0.35398230088495575,0.5045045045045045,0.34615384615384615,0.5104166666666666,0.3333333333333333,0.5069444444444444,0.37777777777777777,0.4727272727272727,0.29411764705882354,0.4567901234567901,0.1875,0.453125,0.0,0.4375
00659,20240602,20240727,20240728,20240803,20240804,20240810,15,10,0.0009,150,32,0.002890601521357894,0.041456785053014755,0.9267112016677856,0.7845033407211304,0.9576271186440678,0.9660194174757282,0.9986329460013671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41832669322709165,0.5275590551181102,0.4079601990049751,0.5324074074074074,0.41935483870967744,0.5263157894736842,0.45689655172413796,0.5177304964539007,0.5111111111111111,0.5321100917431193,0.5063291139240507,0.4810126582278481,0.4642857142857143,0.5094339622641509,0.4897959183673469,0.6052631578947368,0.4473684210526316,0.6666666666666666,0.5510204081632653,0.4881516587677725,0.5538461538461539,0.48633879781420764,0.5682819383259912,0.4896551724137931,0.5784313725490197,0.5175438596491229,0.5838150289017341,0.5058823529411764,0.6285714285714286,0.4864864864864865,0.65,0.4918032786885246,0.6981132075471698,0.48148148148148145,0.72,0.43902439024390244
00660,20240609,20240803,20240804,20240810,20240811,20240817,15,10,0.0009,150,32,0.005164185538887978,0.055989768356084824,1.5802271366119385,0.9725639224052429,0.9557951482479784,0.9475913181577554,0.9972470750172058,0.9953580901856764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51440329218107,0.44656488549618323,0.5162790697674419,0.42290748898678415,0.5112359550561798,0.40404040404040403,0.5179856115107914,0.3898305084745763,0.5315315315315315,0.3717948717948718,0.5483870967741935,0.38028169014084506,0.5675675675675675,0.3770491803278688,0.5423728813559322,0.3979591836734694,0.5476190476190477,0.42168674698795183,0.6787878787878788,0.3,0.7333333333333333,0.30103806228373703,0.7160493827160493,0.29831932773109243,0.7368421052631579,0.30851063829787234,0.7894736842105263,0.2777777777777778,0.8709677419354839,0.23255813953488372,0.875,0.2857142857142857,1.0,0.35714285714285715,1.0,0.3870967741935484
00661,20240616,20240810,20240811,20240817,20240818,20240824,15,10,0.0009,150,32,0.0060538435354828835,0.06047062203288078,0.5657554268836975,0.5296716690063477,0.9480106100795755,0.9465891062929667,0.9935483870967742,0.9954721862871928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7025862068965517,0.315018315018315,0.6610169491525424,0.2916666666666667,0.6412213740458015,0.29012345679012347,0.6813186813186813,0.2916666666666667,0.7377049180327869,0.2619047619047619,0.7105263157894737,0.21666666666666667,0.7037037037037037,0.17142857142857143,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.5165289256198347,0.6159695817490495,0.5555555555555556,0.6161137440758294,0.5539568345323741,0.5900621118012422,0.5242718446601942,0.6,0.47692307692307695,0.5274725274725275,0.5,0.4583333333333333,0.47058823529411764,0.43859649122807015,0.5384615384615384,0.3958333333333333,0.6111111111111112,0.3333333333333333
00662,20240623,20240817,20240818,20240824,20240825,20240831,15,10,0.0009,150,32,0.0046528661623597145,0.05263917148113251,0.9971429705619812,0.7328194379806519,0.94681411269089,0.958400864397623,0.9923712650985378,0.99609375,0.9992082343626286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44485294117647056,0.5493562231759657,0.42543859649122806,0.5544041450777202,0.41304347826086957,0.5675675675675675,0.42,0.5596330275229358,0.4152542372881356,0.5853658536585366,0.39325842696629215,0.5614035087719298,0.38095238095238093,0.6046511627906976,0.4423076923076923,0.6071428571428571,0.4166666666666667,0.7,0.43037974683544306,0.5298507462686567,0.3756906077348066,0.5162790697674419,0.3380281690140845,0.5088757396449705,0.3185840707964602,0.49586776859504134,0.3561643835616438,0.4936708860759494,0.3617021276595745,0.5333333333333333,0.34375,0.5757575757575758,0.3,0.5,0.18181818181818182,0.7272727272727273
00663,20240630,20240824,20240825,20240831,20240901,20240907,15,10,0.0009,150,32,0.008449440822005272,0.07057459652423859,0.5010138750076294,0.5397467017173767,0.9424498416050686,0.9554347826086956,0.9895629484670581,0.9953947368421052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46236559139784944,0.5619469026548672,0.47465437788018433,0.5418994413407822,0.4691358024691358,0.5251798561151079,0.4796747967479675,0.5098039215686274,0.4069767441860465,0.4657534246575342,0.42105263157894735,0.5087719298245614,0.39473684210526316,0.6,0.3793103448275862,0.6451612903225806,0.4375,0.6842105263157895,0.3026315789473684,0.623015873015873,0.2846153846153846,0.6071428571428571,0.26262626262626265,0.6108108108108108,0.273972602739726,0.6357615894039735,0.2923076923076923,0.639344262295082,0.34615384615384615,0.6559139784946236,0.3235294117647059,0.6438356164383562,0.2692307692307692,0.6428571428571429,0.3684210526315789,0.6511627906976745
00664,20240707,20240831,20240901,20240907,20240908,20240914,15,10,0.0009,150,32,0.006909638177603483,0.0646744966506958,1.053244709968567,0.7783430218696594,0.9416952474277315,0.963020030816641,0.99241097489784,0.9963076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3446327683615819,0.6475770925110133,0.34415584415584416,0.6564102564102564,0.3333333333333333,0.6493506493506493,0.2980769230769231,0.6585365853658537,0.275,0.6701030927835051,0.288135593220339,0.6710526315789473,0.20930232558139536,0.7017543859649122,0.20512820512820512,0.6976744186046512,0.1875,0.64,0.5655430711610487,0.542016806722689,0.6009174311926605,0.5497382198952879,0.6312849162011173,0.5644171779141104,0.6413793103448275,0.5572519083969466,0.6574074074074074,0.543859649122807,0.7,0.5054945054945055,0.7142857142857143,0.5194805194805194,0.7073170731707317,0.5384615384615384,0.65625,0.5185185185185185
00665,20240714,20240907,20240908,20240914,20240915,20240921,15,10,0.0009,150,32,0.008301794528961182,0.07113742083311081,0.803604245185852,0.6769503355026245,0.9477687626774848,0.95798755186722,0.9829612220916569,0.9916417910447761,0.9958391123439667,0.9992942836979535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5735294117647058,0.5536480686695279,0.5957446808510638,0.5685279187817259,0.583756345177665,0.5705128205128205,0.6125,0.5609756097560976,0.5882352941176471,0.5445544554455446,0.5853658536585366,0.5301204819277109,0.5614035087719298,0.5737704918032787,0.4722222222222222,0.5,0.3870967741935484,0.4444444444444444,0.48148148148148145,0.615916955017301,0.5113636363636364,0.6394849785407726,0.5597014925373134,0.6229508196721312,0.5612244897959183,0.6296296296296297,0.578125,0.61,0.6060606060606061,0.5972222222222222,0.6875,0.6,0.6666666666666666,0.5641025641025641,0.75,0.5757575757575758
00666,20240721,20240914,20240915,20240921,20240922,20240928,15,10,0.0009,150,32,0.007440340239554644,0.06680609285831451,0.41228434443473816,0.48399245738983154,0.9620512820512821,0.9559716599190283,0.9952038369304557,0.9895893580104106,0.9985601151907847,0.9986449864498645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5192307692307693,0.6397306397306397,0.5153374233128835,0.6544715447154471,0.5166666666666667,0.6424870466321243,0.5384615384615384,0.62,0.4745762711864407,0.5925925925925926,0.4473684210526316,0.5857142857142857,0.42857142857142855,0.5306122448979592,0.4,0.5151515151515151,0.5,0.5,0.4830917874396135,0.5469798657718121,0.5172413793103449,0.5443548387096774,0.4888888888888889,0.5532994923857868,0.47540983606557374,0.569620253164557,0.5714285714285714,0.5691056910569106,0.6666666666666666,0.5747126436781609,0.625,0.5576923076923077,0.8888888888888888,0.4666666666666667,1.0,0.29411764705882354
00667,20240728,20240921,20240922,20240928,20240929,20241005,15,10,0.0009,150,32,0.007114145439118147,0.06479944288730621,0.3382262885570526,0.42914438247680664,0.9523560209424083,0.95,0.9919454770755886,0.9916267942583732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.465,0.5344262295081967,0.5103448275862069,0.5462184873949579,0.5666666666666667,0.5895953757225434,0.509090909090909,0.6535433070866141,0.5,0.6979166666666666,0.4583333333333333,0.7027027027027027,0.3333333333333333,0.6545454545454545,0.5,0.7352941176470589,0.3333333333333333,0.68,0.6794871794871795,0.3800738007380074,0.6798029556650246,0.38666666666666666,0.6687898089171974,0.3915343915343915,0.6390977443609023,0.38,0.6605504587155964,0.3063063063063063,0.6511627906976745,0.24096385542168675,0.6515151515151515,0.1864406779661017,0.6428571428571429,0.1111111111111111,0.6078431372549019,0.05714285714285714
00668,20240804,20240928,20240929,20241005,20241006,20241012,15,10,0.0009,150,32,0.005960917565971613,0.05956941843032837,0.7231821417808533,0.6418563723564148,0.9340988517224164,0.9707634001082837,0.986989946777055,0.9955300127713921,1.0,0.9992372234935164,1.0,0.9990566037735849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.654320987654321,0.35877862595419846,0.6363636363636364,0.3444976076555024,0.6267605633802817,0.34415584415584416,0.6090909090909091,0.3008849557522124,0.6309523809523809,0.34146341463414637,0.5892857142857143,0.2982456140350877,0.6136363636363636,0.3170731707317073,0.5945945945945946,0.3225806451612903,0.5769230769230769,0.23809523809523808,0.6419753086419753,0.4083969465648855,0.6505376344086021,0.4120603015075377,0.6592592592592592,0.45,0.611764705882353,0.44047619047619047,0.5909090909090909,0.43137254901960786,0.5,0.34375,0.5333333333333333,0.4090909090909091,0.6666666666666666,0.4375,1.0,0.4375
00669,20240811,20241005,20241006,20241012,20241013,20241019,15,10,0.0009,150,32,0.005736812483519316,0.05854601040482521,0.22182168066501617,0.3644227683544159,0.9520652728199898,0.9539170506912442,0.9945321992709599,0.9943785134291068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6135458167330677,0.38188976377952755,0.591715976331361,0.4166666666666667,0.6095238095238096,0.48412698412698413,0.671875,0.5277777777777778,0.6666666666666666,0.5625,0.6111111111111112,0.5,0.7,0.3888888888888889,0.6,0.46153846153846156,0.5,0.5,0.5603112840466926,0.46774193548387094,0.5595854922279793,0.46111111111111114,0.6160714285714286,0.45132743362831856,0.6349206349206349,0.44285714285714284,0.5151515151515151,0.3695652173913043,0.6153846153846154,0.36666666666666664,0.6,0.5,0.5,0.46153846153846156,0.42857142857142855,0.375
00670,20240818,20241012,20241013,20241019,20241020,20241026,15,10,0.0009,150,32,0.0046388148330152035,0.05291910842061043,0.3473188579082489,0.4370483458042145,0.9496919917864476,0.9520123839009288,0.9957055214723927,0.9962709757613425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.532319391634981,0.4380165289256198,0.5096153846153846,0.46629213483146065,0.5163398692810458,0.463768115942029,0.5454545454545454,0.48936170212765956,0.6031746031746031,0.40298507462686567,0.6551724137931034,0.29545454545454547,0.6153846153846154,0.20689655172413793,0.7142857142857143,0.15,0.75,0.1875,0.33707865168539325,0.5588235294117647,0.32057416267942584,0.574468085106383,0.3443708609271523,0.5633802816901409,0.36633663366336633,0.5257731958762887,0.2982456140350877,0.4857142857142857,0.2972972972972973,0.375,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.4642857142857143,0.25,0.45
00671,20240825,20241019,20241020,20241026,20241027,20241102,15,10,0.0009,150,32,0.0026492231991142035,0.03977995365858078,0.4406431019306183,0.5151369571685791,0.9718896408120771,0.9599188229325215,0.9993702770780857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3794642857142857,0.608540925266904,0.35,0.5739910313901345,0.31896551724137934,0.5664739884393064,0.2891566265060241,0.5555555555555556,0.2857142857142857,0.5227272727272727,0.25806451612903225,0.4838709677419355,0.21052631578947367,0.5,0.0,0.5172413793103449,0.0,0.5,0.3944223107569721,0.49606299212598426,0.3469387755102041,0.5,0.3227848101265823,0.45394736842105265,0.3448275862068966,0.47619047619047616,0.32051282051282054,0.4675324675324675,0.3125,0.4642857142857143,0.2222222222222222,0.46153846153846156,0.13333333333333333,0.4583333333333333,0.0,0.625
00672,20240901,20241026,20241027,20241102,20241103,20241109,15,10,0.0009,150,32,0.004245629068464041,0.0506269671022892,0.3912794589996338,0.4502148926258087,0.962409886714727,0.9539939332659252,0.9993606138107417,0.9987782529016493,0.9991922455573505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47346938775510206,0.573076923076923,0.4521276595744681,0.5970873786407767,0.48226950354609927,0.6808510638297872,0.46078431372549017,0.6666666666666666,0.40540540540540543,0.6417910447761194,0.34146341463414637,0.6428571428571429,0.28,0.6086956521739131,0.25,0.6,0.36363636363636365,0.7,0.5477178423236515,0.44696969696969696,0.5562130177514792,0.4714285714285714,0.5583333333333333,0.44025157232704404,0.5254237288135594,0.4074074074074074,0.4642857142857143,0.3918918918918919,0.42857142857142855,0.40425531914893614,0.36363636363636365,0.42857142857142855,0.42857142857142855,0.4642857142857143,0.0,0.5
00673,20240908,20241102,20241103,20241109,20241110,20241116,15,10,0.0009,150,32,0.004007257521152496,0.04921592026948929,0.29958322644233704,0.42234134674072266,0.9466666666666667,0.9607743250127356,0.9987819732034104,0.9993757802746567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6089108910891089,0.4884488448844885,0.6486486486486487,0.5125,0.6517857142857143,0.5081967213114754,0.6578947368421053,0.48175182481751827,0.6481481481481481,0.5046728971962616,0.7419354838709677,0.4647887323943662,0.7368421052631579,0.47368421052631576,0.6,0.47368421052631576,0.5,0.4444444444444444,0.5106382978723404,0.5259259259259259,0.558282208588957,0.5,0.580952380952381,0.4765625,0.5844155844155844,0.4567901234567901,0.5517241379310345,0.4,0.5,0.4375,0.52,0.35294117647058826,0.55,0.42857142857142855,0.4666666666666667,1.0
